"area_name","area_code","date","new_cases","total_cases"
"Bromley","E09000006",2020-06-12,0,1496
"Camden","E09000007",2020-06-12,2,687
"Croydon","E09000008",2020-06-12,0,1825
"Ealing","E09000009",2020-06-12,4,1502
"Enfield","E09000010",2020-06-12,4,1146
"Greenwich","E09000011",2020-06-12,3,928
"Hackney and City of London","E09000012",2020-06-12,0,783
"Hammersmith and Fulham","E09000013",2020-06-12,1,720
"Haringey","E09000014",2020-06-12,1,723
"Harrow","E09000015",2020-06-12,1,1258
"Havering","E09000016",2020-06-12,2,909
"Hillingdon","E09000017",2020-06-12,3,1041
"Hounslow","E09000018",2020-06-12,0,1006
"Islington","E09000019",2020-06-12,1,531
"Kensington and Chelsea","E09000020",2020-06-12,1,540
"Kingston upon Thames","E09000021",2020-06-12,2,723
"Lambeth","E09000022",2020-06-12,0,1339
"Lewisham","E09000023",2020-06-12,0,1174
"Merton","E09000024",2020-06-12,1,907
"Newham","E09000025",2020-06-12,2,1224
"Redbridge","E09000026",2020-06-12,7,1067
"Richmond upon Thames","E09000027",2020-06-12,2,522
"Southwark","E09000028",2020-06-12,0,1408
"Sutton","E09000029",2020-06-12,2,984
"Tower Hamlets","E09000030",2020-06-12,2,777
"Waltham Forest","E09000031",2020-06-12,0,972
"Wandsworth","E09000032",2020-06-12,0,1119
"Westminster","E09000033",2020-06-12,3,749
"Barking and Dagenham","E09000002",2020-06-13,2,684
"Barnet","E09000003",2020-06-13,2,1566
"Bexley","E09000004",2020-06-13,1,1020
"Brent","E09000005",2020-06-13,3,1692
"Bromley","E09000006",2020-06-13,1,1497
"Camden","E09000007",2020-06-13,1,688
"Croydon","E09000008",2020-06-13,0,1825
"Ealing","E09000009",2020-06-13,1,1503
"Enfield","E09000010",2020-06-13,2,1148
"Greenwich","E09000011",2020-06-13,0,928
"Hackney and City of London","E09000012",2020-06-13,2,785
"Hammersmith and Fulham","E09000013",2020-06-13,0,720
"Haringey","E09000014",2020-06-13,2,725
"Harrow","E09000015",2020-06-13,0,1258
"Havering","E09000016",2020-06-13,1,910
"Hillingdon","E09000017",2020-06-13,2,1043
"Hounslow","E09000018",2020-06-13,1,1007
"Islington","E09000019",2020-06-13,1,532
"Kensington and Chelsea","E09000020",2020-06-13,0,540
"Kingston upon Thames","E09000021",2020-06-13,2,725
"Lambeth","E09000022",2020-06-13,1,1340
"Lewisham","E09000023",2020-06-13,1,1175
"Merton","E09000024",2020-06-13,0,907
"Newham","E09000025",2020-06-13,5,1229
"Redbridge","E09000026",2020-06-13,2,1069
"Richmond upon Thames","E09000027",2020-06-13,0,522
"Southwark","E09000028",2020-06-13,2,1410
"Sutton","E09000029",2020-06-13,2,986
"Tower Hamlets","E09000030",2020-06-13,1,778
"Waltham Forest","E09000031",2020-06-13,0,972
